[2.95472443e-01 8.91275108e-01 3.99091419e-07],[ 0.37035114  0.8496722  -0.02290743],[ 0.4195841   0.76585639 -0.01986354],[ 0.44251224  0.68920285 -0.01704106],[ 0.45170683  0.63227755 -0.01361637],[0.35797241 0.65476209 0.02489026],[0.36464259 0.57322943 0.02512321],[0.36764723 0.52735555 0.01493758],[0.36958578 0.49196661 0.00495292],[0.31430587 0.6508401  0.02727472],[0.31220907 0.56992948 0.02265338],[0.31677172 0.53342336 0.00170227],[ 0.32045367  0.52575696 -0.01417617],[0.27294382 0.66223955 0.02422717],[0.26451397 0.58282864 0.01366882],[ 0.26458168  0.54606086 -0.0090192 ],[ 0.26647958  0.5398342  -0.02409389],[0.23061708 0.68927741 0.01845097],[0.21800318 0.61793691 0.00444571],[ 0.2124148   0.57723576 -0.01135709],[ 0.21358699  0.55698663 -0.02214426]
[ 2.92668968e-01  7.09366441e-01 -4.48959234e-08],[ 0.36959618  0.74875933 -0.05050272],[ 0.46138042  0.71419466 -0.07021488],[ 0.52940154  0.66251171 -0.08677718],[ 0.5875845   0.6439665  -0.10208534],[ 0.48345643  0.54414517 -0.02743329],[ 0.52658999  0.44320026 -0.05666593],[ 0.54384953  0.37038374 -0.07222743],[ 0.55793655  0.31602269 -0.08295123],[ 0.435045    0.49961096 -0.01972041],[ 0.44509131  0.41735661 -0.07507887],[ 0.39314607  0.48381597 -0.08698749],[ 0.37360209  0.53835535 -0.07917192],[ 0.38400978  0.47368741 -0.01871456],[ 0.39625195  0.39123607 -0.07562809],[ 0.35084048  0.45409513 -0.06839307],[ 0.33562571  0.50265408 -0.0465717 ],[ 0.33295971  0.46491635 -0.02168514],[ 0.33813339  0.39907604 -0.0622349 ],[ 0.31153306  0.44594944 -0.05721464],[ 0.30497739  0.48945883 -0.04181189]
[ 3.03189844e-01  7.05892444e-01 -7.07076566e-08],[ 0.38066047  0.74514318 -0.04971506],[ 0.47209069  0.71594381 -0.06962124],[ 0.54040235  0.67035031 -0.08659389],[ 0.59501648  0.65122652 -0.10171379],[ 0.50223434  0.54904842 -0.02538911],[ 0.54530609  0.45098341 -0.05369308],[ 0.56137621  0.3818022  -0.07037257],[ 0.572927    0.32888663 -0.0821018 ],[ 0.45501712  0.5011344  -0.0180911 ],[ 0.46733862  0.41475916 -0.07004762],[ 0.4180316   0.47542381 -0.08329351],[ 0.39826331  0.52687496 -0.07806499],[ 0.40449739  0.47193357 -0.01747122],[ 0.4230164   0.38588899 -0.06995821],[ 0.37896898  0.44030282 -0.06498022],[ 0.35891649  0.48627871 -0.04654604],[ 0.35407013  0.46024728 -0.0210846 ],[ 0.36289516  0.39245242 -0.05893895],[ 0.33719486  0.42948034 -0.0560558 ],[ 0.32682469  0.46830603 -0.04333781]
[ 3.17089885e-01  7.01714396e-01 -1.90042240e-08],[ 0.39647621  0.74589765 -0.04763921],[ 0.49096948  0.71898437 -0.06693665],[ 0.56315297  0.67551631 -0.08409569],[ 0.61742908  0.65972936 -0.09957595],[ 0.5212242   0.54714239 -0.02329956],[ 0.56567848  0.444282   -0.04974842],[ 0.58718115  0.37462738 -0.06437869],[ 0.60234255  0.32487923 -0.07454035],[ 0.47312057  0.49915785 -0.01668174],[ 0.49224192  0.4164277  -0.06612424],[ 0.44443634  0.47520655 -0.07732446],[ 0.42419761  0.52259266 -0.07098745],[ 0.42317227  0.46931505 -0.01663188],[ 0.44636112  0.38580149 -0.06654661],[ 0.4053821   0.44064033 -0.05933788],[ 0.38578621  0.48581275 -0.03996734],[ 0.37193269  0.45565474 -0.02089644],[ 0.38415477  0.38783154 -0.05664512],[ 0.36145949  0.42511275 -0.05241155],[ 0.35197824  0.46336329 -0.03915592]
[ 3.25445384e-01  6.99257195e-01 -4.30072733e-09],[ 0.40722385  0.74412543 -0.04465693],[ 0.50799274  0.71953106 -0.05988833],[ 0.58425385  0.68124181 -0.07345171],[ 0.64485621  0.67361903 -0.08580792],[ 0.5338167   0.55260724 -0.01597938],[ 0.5836392  0.4540132 -0.0377432],[ 0.6098538   0.39058048 -0.05227649],[ 0.63248003  0.34287822 -0.06382605],[ 0.4883875   0.50284976 -0.01002804],[ 0.51624697  0.42305678 -0.05844783],[ 0.4743236   0.47554904 -0.07577143],[ 0.44669768  0.5256502  -0.07446539],[ 0.439217    0.47042203 -0.00993064],[ 0.4707405   0.3901687  -0.05870105],[ 0.43273562  0.43773803 -0.05919516],[ 0.40649888  0.4835791  -0.04539356],[ 0.38929242  0.45280242 -0.01356987],[ 0.41068307  0.38662428 -0.04866825],[ 0.38994449  0.41931364 -0.04878449],[ 0.37475362  0.45647618 -0.03916782]
[3.43540996e-01 6.96781337e-01 3.90988255e-08],[ 0.42584735  0.74215007 -0.04407287],[ 0.52376664  0.72545868 -0.06052364],[ 0.59713411  0.69379932 -0.07568786],[ 0.65591204  0.6855554  -0.08982247],[ 0.55211145  0.54921502 -0.0143992 ],[ 0.60390711  0.46133518 -0.03669006],[ 0.63154352  0.40315032 -0.051503  ],[ 0.65507233  0.35886294 -0.06282006],[ 0.50831485  0.49926358 -0.00892449],[ 0.53840882  0.4264906  -0.05559416],[ 0.49346671  0.48206297 -0.07058055],[ 0.46749118  0.53028125 -0.06765334],[ 0.45959052  0.46762395 -0.00946669],[ 0.4931277   0.39157346 -0.0561934 ],[ 0.45428571  0.4422555  -0.05298411],[ 0.43056422  0.48617855 -0.03702354],[ 0.408759    0.4501994  -0.01389274],[ 0.43166646  0.38688025 -0.04672867],[ 0.41170964  0.42354131 -0.0433845 ],[ 0.39927733  0.46153468 -0.03139653]
[3.60893250e-01 6.97591662e-01 6.78177940e-08],[ 0.43747851  0.74043083 -0.04568183],[ 0.53136301  0.72708619 -0.06660993],[ 0.60595411  0.70144367 -0.08703951],[ 0.66662377  0.69214046 -0.1059722 ],[ 0.57152426  0.55488664 -0.01691031],[ 0.62600362  0.46892434 -0.04245351],[ 0.65539134  0.40968865 -0.05692794],[ 0.67965674  0.36851501 -0.06670165],[ 0.52793241  0.50504386 -0.01259552],[ 0.5614925   0.43226656 -0.06048112],[ 0.51171446  0.48594838 -0.07195983],[ 0.48751256  0.53213662 -0.06550568],[ 0.47972575  0.47252005 -0.01500866],[ 0.51610041  0.39823192 -0.06246111],[ 0.47223827  0.44598264 -0.05496716],[ 0.44826919  0.48829141 -0.03535351],[ 0.42985144  0.45512822 -0.02176043],[ 0.45295721  0.3896879  -0.05303899],[ 0.4306764   0.42207572 -0.04653272],[ 0.41835237  0.45723474 -0.03205674]
[3.75736237e-01 6.86877489e-01 7.05031837e-08],[ 0.45171928  0.73671889 -0.04613767],[ 0.54704118  0.73133957 -0.0666654 ],[ 0.62037754  0.70658195 -0.08619566],[ 0.68051136  0.69767392 -0.10445257],[ 0.58850783  0.55637789 -0.01870563],[ 0.64692563  0.47868133 -0.0449877 ],[ 0.67858434  0.42399722 -0.06098657],[ 0.70456672  0.38300991 -0.0720887 ],[ 0.54694438  0.5041489  -0.01400305],[ 0.58181524  0.43821418 -0.0621525 ],[ 0.53088897  0.4903481  -0.07500289],[ 0.50454181  0.53342348 -0.07006892],[ 0.49905762  0.46946204 -0.01571196],[ 0.53659755  0.40063506 -0.06377108],[ 0.49174523  0.44919258 -0.05667464],[ 0.46696803  0.48924685 -0.03765203],[ 0.44840592  0.44895461 -0.02160882],[ 0.47349226  0.39025909 -0.0536586 ],[ 0.45118618  0.42660388 -0.04672601],[ 0.43850526  0.46263066 -0.03193009]
[3.91037047e-01 6.76460028e-01 9.60987521e-08],[ 0.46509212  0.73094451 -0.04643   ],[ 0.55702353  0.73198277 -0.06741036],[ 0.62865245  0.71297848 -0.0872123 ],[ 0.6875357   0.70452714 -0.10563625],[ 0.60332566  0.55910951 -0.02016174],[ 0.66351283  0.48569605 -0.0463006 ],[ 0.69704247  0.43346584 -0.06198963],[ 0.72512448  0.393635   -0.07280116],[ 0.56377858  0.50460213 -0.01501124],[ 0.59870672  0.44631857 -0.06222282],[ 0.54817057  0.49699014 -0.0739245 ],[ 0.52282298  0.53743804 -0.06854182],[ 0.51695013  0.46701106 -0.01624111],[ 0.55417877  0.40404004 -0.06296601],[ 0.5088374   0.4516407  -0.05419484],[ 0.48554853  0.48864543 -0.03450355],[ 0.46738565  0.44365177 -0.02174766],[ 0.49415898  0.38958734 -0.05175255],[ 0.47039783  0.42455333 -0.04290187],[ 0.45714974  0.45708138 -0.02720275]
[4.04502392e-01 6.74254715e-01 1.11044770e-07],[ 0.47543883  0.73354959 -0.04785683],[ 0.56798971  0.73749053 -0.06883337],[ 0.64175057  0.72021234 -0.08779727],[ 0.70264685  0.71974391 -0.10536391],[ 0.61542487  0.56323308 -0.02092189],[ 0.67778426  0.49315125 -0.04665407],[ 0.71328562  0.44446203 -0.06291012],[ 0.74374717  0.40665913 -0.07444494],[ 0.57827532  0.50753999 -0.0141265 ],[ 0.61574441  0.45147026 -0.06129176],[ 0.56622744  0.50197309 -0.07370579],[ 0.53787363  0.54358739 -0.0690922 ],[ 0.53368825  0.4676618  -0.01374607],[ 0.57237899  0.40935218 -0.05953683],[ 0.5279122   0.45684624 -0.05197264],[ 0.50244009  0.49487239 -0.03344102],[ 0.48635364  0.44136733 -0.01775064],[ 0.51434577  0.39055431 -0.04731554],[ 0.49039724  0.4271529  -0.03989811],[ 0.4755474   0.46041775 -0.02558782]
[4.11431581e-01 6.63937986e-01 1.05835035e-07],[ 0.480434    0.72897249 -0.04655935],[ 0.57255769  0.73733765 -0.06774195],[ 0.6469962   0.72447079 -0.08700527],[ 0.70996177  0.72403085 -0.10511605],[ 0.62845182  0.57081807 -0.0220661 ],[ 0.69286501  0.5030241  -0.05037789],[ 0.73040152  0.45875207 -0.06865986],[ 0.76351386  0.42472023 -0.08139418],[ 0.59299928  0.5122664  -0.01669133],[ 0.63448942  0.4544827  -0.0664003 ],[ 0.5810796   0.50541395 -0.0800897 ],[ 0.5485425   0.54953009 -0.07588957],[ 0.54934245  0.46877119 -0.01760469],[ 0.58970326  0.41193315 -0.06517389],[ 0.54158318  0.45944265 -0.05678419],[ 0.51377183  0.49840373 -0.03732021],[ 0.50237578  0.43925303 -0.02266963],[ 0.53200012  0.39233017 -0.05281984],[ 0.50504673  0.43050987 -0.04377119],[ 0.48801276  0.46491531 -0.02813502]
[4.18680787e-01 6.62819147e-01 1.23854434e-07],[ 0.48674428  0.73090374 -0.04959136],[ 0.58141059  0.74513781 -0.07180917],[ 0.65797478  0.73658061 -0.09167331],[ 0.72090745  0.73996115 -0.11021371],[ 0.63872147  0.57875693 -0.02433755],[ 0.70575452  0.51361674 -0.05265356],[ 0.74639434  0.4708811  -0.0697267 ],[ 0.78094494  0.44038326 -0.08112095],[ 0.60504073  0.51737791 -0.0176555 ],[ 0.65107942  0.46151978 -0.06747783],[ 0.59487176  0.5070411  -0.0795414 ],[ 0.56090802  0.54631943 -0.07342676],[ 0.56279314  0.47167757 -0.01751062],[ 0.60987771  0.4139013  -0.06618308],[ 0.55863261  0.45906997 -0.05689514],[ 0.52812183  0.49672231 -0.03596795],[ 0.51637554  0.44022879 -0.02173181],[ 0.54871058  0.39126545 -0.0536312 ],[ 0.52060705  0.42716092 -0.04486594],[ 0.50187826  0.4600662  -0.02864825]
[4.26401615e-01 6.59200132e-01 1.36782006e-07],[ 0.4917621   0.72828728 -0.05090639],[ 0.58583307  0.7436533  -0.07383243],[ 0.66408199  0.73968887 -0.09393363],[ 0.73053634  0.7472654  -0.11245591],[ 0.65067953  0.58251035 -0.02519853],[ 0.72048593  0.5183239  -0.05282663],[ 0.76260197  0.47827566 -0.06991912],[ 0.79787266  0.44977066 -0.081595  ],[ 0.61914104  0.52198386 -0.01764108],[ 0.66773129  0.46654242 -0.0666744 ],[ 0.61268932  0.51042378 -0.07924917],[ 0.57706589  0.5494945  -0.0739814 ],[ 0.57856607  0.47555402 -0.01682697],[ 0.62764454  0.41886273 -0.06457774],[ 0.57817429  0.46150944 -0.05657708],[ 0.54693282  0.49749574 -0.03704793],[ 0.53395522  0.44147265 -0.02053045],[ 0.56978136  0.39280939 -0.05235313],[ 0.54336345  0.42712596 -0.0450993 ],[ 0.52445489  0.45842171 -0.03030721]
[4.32214200e-01 6.53878450e-01 1.39743264e-07],[ 0.4955889   0.72312945 -0.05106052],[ 0.59189939  0.74235559 -0.07564934],[ 0.67238867  0.74660635 -0.09777302],[ 0.73941863  0.76202464 -0.11847881],[ 0.66057396  0.59199029 -0.02584494],[ 0.73298073  0.53151941 -0.05599411],[ 0.7759999   0.4915241  -0.07526614],[ 0.809214    0.46238637 -0.08837808],[ 0.63076442  0.52894998 -0.01944558],[ 0.68280566  0.47212058 -0.07036317],[ 0.62648833  0.51217788 -0.08426224],[ 0.58913362  0.54702592 -0.08003667],[ 0.59108675  0.47911832 -0.01994918],[ 0.6451484   0.42041838 -0.06892363],[ 0.5941059   0.46172255 -0.05983942],[ 0.55999094  0.49542278 -0.03985244],[ 0.54594988  0.44147664 -0.02508043],[ 0.58376867  0.39619154 -0.05746758],[ 0.55659145  0.42989981 -0.04917444],[ 0.53622836  0.45885384 -0.03390343]
[4.44785297e-01 6.52493894e-01 1.44156587e-07],[ 0.50695127  0.72104812 -0.05105694],[ 0.59869677  0.74642599 -0.07613523],[ 0.677028    0.75303727 -0.09898904],[ 0.74249566  0.76650214 -0.12054796],[ 0.67183113  0.59468865 -0.02636107],[ 0.7435571   0.53726232 -0.05656061],[ 0.78706044  0.50104755 -0.07608502],[ 0.82368243  0.47528675 -0.08933147],[ 0.64367998  0.53226614 -0.0199487 ],[ 0.69954622  0.47911438 -0.07144859],[ 0.64320034  0.51610637 -0.08638656],[ 0.60486233  0.55125469 -0.08259936],[ 0.60655302  0.4828023  -0.02025446],[ 0.66335613  0.42762709 -0.07016363],[ 0.61136675  0.46647051 -0.06280038],[ 0.57494891  0.50245863 -0.04327904],[ 0.56437516  0.44502914 -0.02512208],[ 0.60518575  0.39822257 -0.05873753],[ 0.57643306  0.43047228 -0.05186936],[ 0.55286837  0.46213728 -0.03704312]
[4.50397044e-01 6.50339663e-01 1.26360419e-07],[ 0.51146299  0.72366309 -0.05022245],[ 0.60808557  0.75148606 -0.07200021],[ 0.69010067  0.76427668 -0.09174719],[ 0.75469917  0.78366983 -0.11007086],[ 0.68281531  0.60727227 -0.01968652],[ 0.75745976  0.55379921 -0.04816963],[ 0.80064338  0.5180133  -0.06763515],[ 0.83598858  0.49232286 -0.08126886],[ 0.65634859  0.542817   -0.01313497],[ 0.71484172  0.4915157  -0.06457019],[ 0.65955037  0.52279484 -0.08191774],[ 0.6195485   0.55533296 -0.07968228],[ 0.62001842  0.49098825 -0.0134631 ],[ 0.68057358  0.4364064  -0.063687  ],[ 0.62857306  0.47106051 -0.05900254],[ 0.58992589  0.50562102 -0.04109321],[ 0.57776809  0.45137274 -0.01829682],[ 0.62052935  0.40657198 -0.0534844 ],[ 0.59173506  0.43589753 -0.04891662],[ 0.56702739  0.46734872 -0.03546297]
[4.48318601e-01 6.46800935e-01 9.30163893e-08],[ 0.50691152  0.72248477 -0.05272373],[ 0.60398221  0.75294578 -0.07372246],[ 0.68806028  0.76114154 -0.09093212],[ 0.75436091  0.77868819 -0.10659701],[ 0.68063962  0.60228372 -0.0237958 ],[ 0.75530422  0.55175281 -0.05047394],[ 0.799927    0.51744789 -0.06846125],[ 0.83679581  0.49197412 -0.08138386],[ 0.65504557  0.5376243  -0.01490187],[ 0.71253824  0.48327023 -0.06310164],[ 0.65611804  0.51432097 -0.07757678],[ 0.61573213  0.54713106 -0.07434496],[ 0.62001115  0.48627719 -0.01291853],[ 0.6753782   0.43351561 -0.06105709],[ 0.62314832  0.46796304 -0.05479683],[ 0.58736312  0.50074995 -0.03666942],[ 0.57894218  0.44555771 -0.01565145],[ 0.62118566  0.40563989 -0.04932188],[ 0.59077358  0.43593651 -0.04401531],[ 0.56693858  0.46522933 -0.03076044]
[4.59071457e-01 6.51309729e-01 1.37807206e-07],[ 0.5213027   0.72559392 -0.04929608],[ 0.61529607  0.7597928  -0.07366212],[ 0.69342244  0.78036708 -0.09651775],[ 0.75709563  0.81070232 -0.11818735],[ 0.69338197  0.62005168 -0.02418097],[ 0.77072537  0.57396263 -0.05322764],[ 0.81682611  0.544833   -0.07286528],[ 0.85337216  0.52394736 -0.08667583],[ 0.67022693  0.5548948  -0.01911966],[ 0.73016322  0.5096699  -0.06861053],[ 0.67407477  0.53787655 -0.08422376],[ 0.63366014  0.56651902 -0.08199969],[ 0.63580489  0.50219458 -0.02064675],[ 0.69907409  0.44943655 -0.06811899],[ 0.64832002  0.48265925 -0.06123322],[ 0.60947323  0.51514661 -0.04333341],[ 0.59455842  0.45994294 -0.0268446 ],[ 0.63840777  0.41509098 -0.0600161 ],[ 0.61307454  0.44516492 -0.05393009],[ 0.58852863  0.47722039 -0.0402228 ]
[4.54123437e-01 6.43122435e-01 1.33315126e-07],[ 0.51986897  0.72283298 -0.04610646],[ 0.6078738   0.75966662 -0.06897999],[ 0.69280112  0.78671622 -0.091536  ],[ 0.75734812  0.82026112 -0.11293829],[ 0.69511682  0.6305272  -0.01398763],[ 0.77375507  0.59652442 -0.04083657],[ 0.82163185  0.56725776 -0.05859883],[ 0.85570258  0.54250938 -0.07051251],[ 0.67475963  0.56295085 -0.01005203],[ 0.73630786  0.51456982 -0.05305793],[ 0.67620313  0.53874576 -0.06223749],[ 0.63939553  0.56207073 -0.05576545],[ 0.64170432  0.50766438 -0.01353411],[ 0.7054764   0.45703924 -0.05508167],[ 0.65068585  0.48816961 -0.04212852],[ 0.61317945  0.51489186 -0.02084727],[ 0.59874976  0.46212614 -0.02208831],[ 0.64600807  0.42105129 -0.04854317],[ 0.61886698  0.44765189 -0.03742475],[ 0.59573239  0.47431692 -0.02115555]
[4.56936061e-01 6.41466379e-01 1.41543126e-07],[ 0.51983225  0.7188403  -0.04504624],[ 0.60776216  0.75846404 -0.06508508],[ 0.68870795  0.7841872  -0.08391147],[ 0.75088894  0.81796849 -0.10177659],[ 0.6942395   0.63101232 -0.01513935],[ 0.77412218  0.59581858 -0.03949856],[ 0.82126004  0.57132846 -0.05862894],[ 0.86052668  0.55136722 -0.07278492],[ 0.67446429  0.56333512 -0.01052595],[ 0.74356371  0.51563442 -0.05378249],[ 0.69248933  0.53801709 -0.06935606],[ 0.65193474  0.56408274 -0.068505  ],[ 0.64239514  0.50790185 -0.01222683],[ 0.71038359  0.45867813 -0.05374151],[ 0.66095954  0.48948973 -0.04765825],[ 0.62004811  0.5212096  -0.03145739],[ 0.60214514  0.46341404 -0.01847421],[ 0.65529853  0.42356974 -0.04640407],[ 0.62977737  0.45026487 -0.03971159],[ 0.60252732  0.48034233 -0.02684861]
[4.61406410e-01 6.30025387e-01 8.64816485e-08],[ 0.52390462  0.71245265 -0.04043078],[ 0.60932404  0.75974095 -0.05929163],[ 0.68803626  0.78956509 -0.0780212 ],[ 0.7467581   0.82157147 -0.0961268 ],[ 0.69563395  0.63176727 -0.0159602 ],[ 0.77748132  0.60067844 -0.0405426 ],[ 0.8255173   0.5768407  -0.05745756],[ 0.86391729  0.55556893 -0.06953745],[ 0.67778236  0.56554127 -0.01358837],[ 0.74285692  0.52284825 -0.05493774],[ 0.68505216  0.54309475 -0.06503896],[ 0.64548093  0.56479371 -0.06064148],[ 0.64778459  0.50977939 -0.01721277],[ 0.71626836  0.4636268  -0.05698303],[ 0.66163665  0.49228728 -0.04521066],[ 0.62079835  0.51891303 -0.02562292],[ 0.6077798   0.46238965 -0.02517931],[ 0.65928584  0.42546919 -0.05096616],[ 0.63287324  0.44996315 -0.04066214],[ 0.60722274  0.47532743 -0.02542749]
[4.65289056e-01 6.29003465e-01 1.14742392e-07],[ 0.52182013  0.71203929 -0.04136217],[ 0.60717195  0.76003009 -0.06038371],[ 0.68471128  0.7922796  -0.07891504],[ 0.74229372  0.82660401 -0.09645512],[ 0.70200157  0.63316476 -0.01606874],[ 0.78285438  0.6036548  -0.0397618 ],[ 0.83023739  0.5825147  -0.05595113],[ 0.86942923  0.56594843 -0.06766831],[ 0.68378085  0.56600481 -0.01267125],[ 0.74762928  0.52434695 -0.05388498],[ 0.69106996  0.54487497 -0.06448623],[ 0.65382975  0.56860262 -0.06030365],[ 0.65335965  0.50956428 -0.01510438],[ 0.71837944  0.4659946  -0.05471178],[ 0.66511601  0.49224326 -0.04325013],[ 0.62710989  0.51898295 -0.02382211],[ 0.61369687  0.4614509  -0.02194294],[ 0.66310883  0.42710823 -0.04779829],[ 0.63611513  0.4512113  -0.0376914 ],[ 0.61145198  0.47666919 -0.02243418]
[4.68674272e-01 6.26056612e-01 1.14733972e-07],[ 0.52331066  0.70701241 -0.04528224],[ 0.6064986   0.75976634 -0.06582339],[ 0.6799255   0.79377007 -0.08500043],[ 0.7373628   0.82695866 -0.10321961],[ 0.69928831  0.63801223 -0.02292354],[ 0.78238571  0.61105108 -0.04883238],[ 0.8309657   0.59130818 -0.06744636],[ 0.87224174  0.57428557 -0.08109348],[ 0.68361884  0.56932169 -0.01908826],[ 0.7501238   0.52660471 -0.06524289],[ 0.69629568  0.54242718 -0.08099788],[ 0.65403271  0.56219512 -0.08009055],[ 0.65509087  0.51033384 -0.02091817],[ 0.72264469  0.46686363 -0.06442288],[ 0.67138743  0.49004218 -0.05820554],[ 0.63051975  0.51514363 -0.04179149],[ 0.61800945  0.46008036 -0.02721513],[ 0.66775167  0.42552376 -0.05653491],[ 0.64165002  0.44648719 -0.05023357],[ 0.61511093  0.47004408 -0.03739935]
[4.71878618e-01 6.19959772e-01 1.00877280e-07],[ 0.52268213  0.70468259 -0.0428626 ],[ 0.59877104  0.76029551 -0.06420494],[ 0.667225    0.79592049 -0.08481745],[ 0.72169787  0.82979608 -0.10462694],[ 0.69996846  0.63963771 -0.02388831],[ 0.78395987  0.61393332 -0.05108225],[ 0.83192319  0.59335846 -0.06943426],[ 0.87151122  0.57640642 -0.08233872],[ 0.6847446   0.57089561 -0.02132354],[ 0.75193655  0.5292142  -0.06602783],[ 0.69497752  0.5430119  -0.07868879],[ 0.65327156  0.5633353  -0.07593775],[ 0.65665424  0.51201689 -0.02436021],[ 0.72513103  0.46933395 -0.06651291],[ 0.67128789  0.48999235 -0.05714061],[ 0.62999427  0.51386821 -0.03896726],[ 0.61888957  0.46276218 -0.03171132],[ 0.66836202  0.42589623 -0.05978528],[ 0.64165622  0.44558197 -0.05134421],[ 0.61529046  0.46905684 -0.03717612]
[4.71968383e-01 6.14053965e-01 1.07053687e-07],[ 0.52254617  0.69879401 -0.04302732],[ 0.60287684  0.75594836 -0.06284272],[ 0.67122126  0.79591233 -0.08174282],[ 0.72538072  0.83247554 -0.0995931 ],[ 0.70352292  0.63975245 -0.02168265],[ 0.78748512  0.61576867 -0.04863653],[ 0.83523506  0.59724772 -0.0671604 ],[ 0.87487471  0.58257848 -0.0801215 ],[ 0.68911505  0.57023335 -0.01886316],[ 0.75645655  0.53055662 -0.06537615],[ 0.69915468  0.54382575 -0.07952927],[ 0.65609485  0.56486553 -0.07676107],[ 0.66121638  0.51023746 -0.02172854],[ 0.72973859  0.4706856  -0.06572281],[ 0.67443055  0.4886663  -0.05782509],[ 0.63268173  0.51199073 -0.03952947],[ 0.62403244  0.45983225 -0.02884907],[ 0.67449135  0.42766842 -0.05839235],[ 0.64647645  0.44465303 -0.05107945],[ 0.6201247   0.46642601 -0.0369702 ]
[4.72825110e-01 6.15846634e-01 1.01821556e-07],[ 0.52403831  0.69961864 -0.0408029 ],[ 0.60791808  0.75836253 -0.0588427 ],[ 0.67725891  0.79925191 -0.07666584],[ 0.72971737  0.83873606 -0.09400968],[ 0.70218205  0.64059001 -0.01968442],[ 0.78657591  0.61902893 -0.04665373],[ 0.83617544  0.60375524 -0.06651904],[ 0.87947035  0.59130949 -0.08095144],[ 0.68856388  0.57272929 -0.01895378],[ 0.76267529  0.5349021  -0.06773183],[ 0.70882046  0.54728514 -0.08536629],[ 0.66349149  0.5655905  -0.08455323],[ 0.66210759  0.51336741 -0.0233967 ],[ 0.73532456  0.47369236 -0.06915002],[ 0.68076199  0.49474531 -0.06338525],[ 0.63549846  0.51927954 -0.04590045],[ 0.62644225  0.46183372 -0.03192368],[ 0.68061948  0.42960355 -0.0627507 ],[ 0.65266997  0.44851476 -0.05622257],[ 0.62334836  0.47107217 -0.04254369]
[4.75279033e-01 6.09264255e-01 9.09991513e-08],[ 0.52711511  0.699512   -0.0380398 ],[ 0.60726696  0.76459384 -0.05546207],[ 0.67565358  0.80738461 -0.07283957],[ 0.72925627  0.8452878  -0.08985958],[ 0.70579392  0.64361334 -0.01813214],[ 0.79154307  0.62320799 -0.04364574],[ 0.84119606  0.60962772 -0.06291665],[ 0.88336718  0.59660357 -0.07675404],[ 0.69202232  0.57386595 -0.01712292],[ 0.76003295  0.53898209 -0.06114397],[ 0.70299232  0.55068415 -0.07561914],[ 0.65851462  0.56787395 -0.07409231],[ 0.66567159  0.51282912 -0.02113689],[ 0.73840529  0.47761518 -0.0615362 ],[ 0.68244928  0.49573404 -0.05207532],[ 0.63791484  0.51681447 -0.03390035],[ 0.62965393  0.46100253 -0.0291577 ],[ 0.68380708  0.43270051 -0.05537089],[ 0.65570992  0.4506847  -0.04558662],[ 0.62747055  0.47142842 -0.03046159]
[4.74409759e-01 6.07453585e-01 3.98688940e-08],[ 0.52683544  0.69706845 -0.0377355 ],[ 0.60570127  0.76357406 -0.05295709],[ 0.67472929  0.80725825 -0.0679396 ],[ 0.72544485  0.84762126 -0.08227907],[ 0.70528483  0.64559954 -0.01146416],[ 0.78863549  0.62802678 -0.03471671],[ 0.83748841  0.61145478 -0.05196849],[ 0.87989992  0.59777361 -0.06438222],[ 0.69360793  0.57449323 -0.00979343],[ 0.75977188  0.54217458 -0.0527289 ],[ 0.69962865  0.54931098 -0.06561041],[ 0.65425366  0.56536973 -0.06210846],[ 0.66937751  0.51239222 -0.01359425],[ 0.73601824  0.47919092 -0.05441328],[ 0.67880034  0.49334705 -0.04509626],[ 0.63644999  0.51302046 -0.026107  ],[ 0.63478941  0.45863783 -0.02127798],[ 0.68999034  0.43357474 -0.04684345],[ 0.65730685  0.44925579 -0.03576168],[ 0.62629193  0.46935725 -0.01930483]
[4.77604985e-01 6.11229002e-01 1.14657325e-07],[ 0.52347267  0.6996116  -0.04327637],[ 0.60221761  0.76610774 -0.06329305],[ 0.66644204  0.80926263 -0.08253495],[ 0.71832228  0.84767526 -0.10098767],[ 0.70854074  0.6490618  -0.02126383],[ 0.7932092   0.63174856 -0.04874787],[ 0.84353304  0.61794621 -0.06859636],[ 0.88602948  0.60747814 -0.0825597 ],[ 0.69589359  0.5792194  -0.01902904],[ 0.76528245  0.54533643 -0.06803574],[ 0.70710111  0.54975003 -0.08502553],[ 0.65940946  0.56335902 -0.0834443 ],[ 0.6701771   0.51754385 -0.02223063],[ 0.74153328  0.48216453 -0.0685668 ],[ 0.68561912  0.49391007 -0.06231814],[ 0.64070195  0.51281834 -0.04415432],[ 0.63510495  0.46484083 -0.02953445],[ 0.68785673  0.4343605  -0.06055812],[ 0.65837836  0.44887358 -0.05323932],[ 0.62911844  0.46915993 -0.03839781]
